,_id,barcode,description,finalPrice,itemPrice,needsFetchReview,partnerItemId,preventTargetGapPoints,quantityPurchased,userFlaggedBarcode,userFlaggedNewItem,userFlaggedPrice,userFlaggedQuantity,needsFetchReviewReason,pointsNotAwardedReason,pointsPayerId,rewardsGroup,rewardsProductPartnerId,userFlaggedDescription,originalMetaBriteBarcode,originalMetaBriteDescription,brandCode,competitorRewardsGroup,discountedItemPrice,originalReceiptItemText,itemNumber,originalMetaBriteQuantityPurchased,pointsEarned,targetPrice,competitiveProduct,originalFinalPrice,originalMetaBriteItemPrice,deleted,priceAfterCoupon,metabriteCampaignId,receipt_id
4940,4940,021834033316,Hempler's Sliced Bacon - Smoked,20.00,20.00,,1326,,2.0,,,,,,,,,,,,,HEMPLER'S,OSCAR MAYER BACON,20.00,HEMPLERS G,,,,,,,,,,,600f24970a720f053500002f
4941,4941,034695123621,John Soules Foods Chicken Breast Fajitas with Rib Meat,6.99,6.99,,1329,,1.0,,,,,,,,,,,,,JOHN SOULES FOODS,T.G.I. FRIDAY'S FROZEN APPETIZER,6.99,JOHN SOULES,,,,,,,,,,,600f24970a720f053500002f
4942,4942,042222336413,Jennie-O Oven Ready Skinless Boneless Turkey Breast,10.99,10.99,,1331,,1.0,,,,,,,,,,,,,JENNIE-O,T.G.I. FRIDAY'S FROZEN APPETIZER,10.99,JNO TRKY BRST BNLS,,,,,,,,,,,600f24970a720f053500002f
4943,4943,051611165893,Coleman All Natural Bacon - Hickory Smoked,23.96,23.96,,1333,,2.0,,,,,,,,,,,,,COLEMAN NATURAL,OSCAR MAYER BACON,23.96,COLEMAN BA,,,,,,,,,,,600f24970a720f053500002f
4944,4944,,JIMMY DEAN,13.96,13.96,,1336,,2.0,,,,,,,,,,,,,JIMMY DEAN,OSCAR MAYER SAUSAGE LINK,13.96,JIMMY DEAN,,,,,,,,,,,600f24970a720f053500002f
4945,4945,23572500000,Signature Roast Beef,53.91,53.91,,1339,,3.0,,,,,,,,,,,,,SIGNATURE,,53.91,SIG FRM BE,,,,,,,,,,,600f24970a720f053500002f
4946,4946,,Jalapeno Peppers,2.69,2.69,,1342,,1.0,,,,,,,,,,,,,,,2.69,JALAPENO PEPPERS,,,,,,,,,,,600f24970a720f053500002f
4947,4947,071279275024,Fresh Express Sweet Red Butter & Baby Spinach,17.16,17.16,,1344,,2.0,,,,,,,,,,,,,FRESH EXPRESS,,17.16,FRSH EXP S,,,,,,,,,,,600f24970a720f053500002f
4948,4948,,Raspberries,10.00,10.00,,1347,,2.0,,,,,,,,,,,,,,,10.00,RASPBERRIE,,,,,,,,,,,600f24970a720f053500002f
4949,4949,,Strawberries,5.99,5.99,,1350,,1.0,,,,,,,,,,,,,,,5.99,STRAWBERRIES 1LB,,,,,,,,,,,600f24970a720f053500002f
4950,4950,012000171864,Diet Pepsi Classic Taste Soda - 12 Pack Cans,8.99,8.99,,1352,,1.0,,,,,,,,DIET PEPSI 12 OZ 12 PACK,,,,,PEPSI,,8.99,PEPSI DIET SODA,,,,,,,,,,DIET PEPSI 12 OZ 12 PACK,600f24970a720f053500002f
4951,4951,012000000171,Pepsi Cola,8.99,8.99,,1354,,1.0,,,,,,,,PEPSI 12 OZ 24+ COUNT,,,,,PEPSI,,8.99,PEPSI,,,,,,,,,,PEPSI 12 OZ 24+ COUNT,600f24970a720f053500002f
4952,4952,012000010736,Mountain Dew Game Fuel Citrus Cherry Soda,35.96,35.96,,1356,,2.0,,,,,,,,MOUNTAIN DEW CITRUS CHERRY 12 OZ,,,,,MOUNTAIN DEW,,35.96,MOUNTAIN D,,,,,,,,,,MOUNTAIN DEW CITRUS CHERRY 12 OZ,600f24970a720f053500002f
4953,4953,,Sparkling Peach,80.00,80.00,,1359,,8.0,,,,,,,,,,,,,,,80.00,SPARKLING,,,,,,,,,,,600f24970a720f053500002f
4954,4954,,Sparkling Peach,5.00,5.00,,1362,,2.0,,,,,,,,,,,,,,,5.00,SPARKLING,,,,,,,,,,,600f24970a720f053500002f
4955,4955,,GRAPE RASP,11.25,11.25,,1365,,3.0,,,,,,,,,,,,,,,11.25,GRAPE RASP,,,,,,,,,,,600f24970a720f053500002f
4956,4956,,SIG CRAN RSP JUICE,1.69,1.69,,1368,,1.0,,,,,,,,,,,,,,,1.69,SIG CRAN RSP JUICE,,,,,,,,,,,600f24970a720f053500002f
4957,4957,,SIG CRAN APL JUICE,1.69,1.69,,1370,,1.0,,,,,,,,,,,,,,,1.69,SIG CRAN APL JUICE,,,,,,,,,,,600f24970a720f053500002f
4958,4958,,SIG CRAN RSP JUICE,2.99,2.99,,1372,,1.0,,,,,,,,,,,,,,,2.99,SIG CRAN RSP JUICE,,,,,,,,,,,600f24970a720f053500002f
4959,4959,,QUAKER OATS,3.99,3.99,,1374,,1.0,,,,,,,,QUAKER CEREAL & OATS,,,,,QUAKER,,3.99,QUAKER OATS,,,,,,,,,,QUAKER CEREAL & OATS,600f24970a720f053500002f
4960,4960,,WHOLE KERN,7.84,7.84,,1376,,4.0,,,,,,,,,,,,,,,7.84,WHOLE KERN,,,,,,,,,,,600f24970a720f053500002f
4961,4961,,KRAZY KRIT,5.96,5.96,,1379,,2.0,,,,,,,,,,,,,,,5.96,KRAZY KRIT,,,,,,,,,,,600f24970a720f053500002f
4962,4962,,KRAZY KRITTER,1.49,1.49,,1382,,1.0,,,,,,,,,,,,,,,1.49,KRAZY KRITTER,,,,,,,,,,,600f24970a720f053500002f
4963,4963,,KRAZY KRITTER BLUE,1.49,1.49,,1384,,1.0,,,,,,,,,,,,,,,1.49,KRAZY KRITTER BLUE,,,,,,,,,,,600f24970a720f053500002f
4964,4964,043000050910,Jell-O Strawberry Gelatin- Sugar Free,7.96,7.96,,1386,,2.0,,,,,,,,JELL-O REFRIGERATED GELATIN & PUDDING,,,,,JELL-O,,7.96,JELLO,,,,,,,,,,JELL-O REFRIGERATED GELATIN & PUDDING,600f24970a720f053500002f
4965,4965,043000050910,Jell-O Strawberry Gelatin- Sugar Free,7.96,7.96,,1389,,2.0,,,,,,,,JELL-O REFRIGERATED GELATIN & PUDDING,,,,,JELL-O,,7.96,JELLO,,,,,,,,,,JELL-O REFRIGERATED GELATIN & PUDDING,600f24970a720f053500002f
4966,4966,043000050910,Jell-O Strawberry Gelatin- Sugar Free,7.96,7.96,,1392,,2.0,,,,,,,,JELL-O REFRIGERATED GELATIN & PUDDING,,,,,JELL-O,,7.96,JELLO,,,,,,,,,,JELL-O REFRIGERATED GELATIN & PUDDING,600f24970a720f053500002f
4967,4967,049000012781,Coca-Cola Coke - Classic,16.00,16.00,,1395,,2.0,,,,,,,,,,,,,COKE,PEPSI 12 OZ 24+ COUNT,16.00,COCA COLA,,,,,,,,,,,600f24970a720f053500002f
4968,4968,049000010633,Diet Coke Diet Coke,16.00,16.00,,1398,,2.0,,,,,,,,,,,,,DIET COKE,DIET PEPSI 12 OZ 24+ COUNT,16.00,DIET COKE,,,,,,,,,,,600f24970a720f053500002f
4969,4969,,V8 100% VEG JCE,10.00,10.00,,1401,,2.0,,,,,,,,,,,,,V8,,10.00,V8 100% VEG JCE,,,,,,,,,,,600f24970a720f053500002f
4970,4970,,V8 100% VEG JCE,3.49,3.49,,1404,,1.0,,,,,,,,,,,,,V8,,3.49,V8 100% VEG JCE,,,,,,,,,,,600f24970a720f053500002f
4971,4971,051000228895,"V8 100% Vegetable Juice, 12 oz. , 6 pack",13.96,13.96,,1406,,2.0,,,,,,,,,,,,,V8,,13.96,V8 100% VE,,,,,,,,,,,600f24970a720f053500002f
4972,4972,,MARGARITA,12.16,12.16,,1409,,8.0,,,,,,,,,,,,,,,12.16,MARGARITA,,,,,,,,,,,600f24970a720f053500002f
4973,4973,,PAGASA RIGATONI,0.19,0.19,,1412,,1.0,,,,,,,,,,,,,,,0.19,PAGASA RIGATONI,,,,,,,,,,,600f24970a720f053500002f
4974,4974,,PAGASA PAS,54.91,54.91,,1414,,17.0,,,,,,,,,,,,,,,54.91,PAGASA PAS,,,,,,,,,,,600f24970a720f053500002f
4975,4975,071100211474,Hidden Valley Original Ranch Dressing,13.16,13.16,,1417,,2.0,,,,,,,,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,,,,,HIDDEN VALLEY,,13.16,HVR DRESSI,,,,,,,,,,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,600f24970a720f053500002f
4976,4976,074682200294,R.W. Knudsen Organic Beet Juice,7.89,7.89,,1420,,1.0,,,,,,,,,,,,,R.W. KNUDSEN,,7.89,KNUDSE JUICE BEET,,,,,,,,,,,600f24970a720f053500002f
4977,4977,078000010367,7UP Lemon Lime Soda - 12 Pack Cans,8.99,8.99,,1422,,1.0,,,,,,,,,,,,,7UP,,8.99,7UP SODA COOL PACK,,,,,,,,,,,600f24970a720f053500002f
4978,4978,,GRANURO FETTUCCINE,0.19,0.19,,1424,,1.0,,,,,,,,,,,,,,,0.19,GRANURO FETTUCCINE,,,,,,,,,,,600f24970a720f053500002f
4979,4979,4090,Regular Spinach,3.04,3.04,,1426,,4.0,,,,,,,,,,,,,,,3.04,GRANORO SP,,,,,,,,,,,600f24970a720f053500002f
4980,4980,,Mozzarella Cheese,4.49,4.49,,1429,,1.0,,,,,,,,,,,,,,,4.49,LUC CHESE MOZZARLA,,,,,,,,,,,600f24970a720f053500002f
4981,4981,,SIG IC CRM SANDWCH,5.00,5.00,,1431,,1.0,,,,,,,,,,,,,,,5.00,SIG IC CRM SANDWCH,,,,,,,,,,,600f24970a720f053500002f
4982,4982,,LUC FRZN DSRT VAN,6.99,6.99,,1433,,1.0,,,,,,,,,,,,,,,6.99,LUC FRZN DSRT VAN,,,,,,,,,,,600f24970a720f053500002f
4983,4983,,MARIE CALLENDERS,6.99,6.99,,1435,,1.0,,,,,,,,MARIE CALLENDER'S POT PIE MULTI SERVE,,,,,MARIE CALLENDER'S,,6.99,MARIE CALLENDERS,,,,,,,,,,MARIE CALLENDER'S POT PIE MULTI SERVE,600f24970a720f053500002f
4984,4984,,MARIE CALLENDERS,6.99,6.99,,1437,,1.0,,,,,,,,MARIE CALLENDER'S POT PIE MULTI SERVE,,,,,MARIE CALLENDER'S,,6.99,MARIE CALLENDERS,,,,,,,,,,MARIE CALLENDER'S POT PIE MULTI SERVE,600f24970a720f053500002f
4985,4985,076840580750,Ben & Jerry's Chunky Monkey Non Dairy,5.99,5.99,,1439,,1.0,,,,,,,,BEN AND JERRYS ICE CREAM,,,,,BEN AND JERRYS,,5.99,B&J CHUNKY MONKEY,,,,,,,,,,BEN AND JERRYS ICE CREAM,600f24970a720f053500002f
4986,4986,011594404013,Hawaiian Onion Rings - Sweet Maui Flavored,1.49,1.49,,1441,,1.0,,,,,,,,,,,,,HAWAIIAN,,1.49,SIG HAWAIIAN SWT,,,,,,,,,,,600f24970a720f053500002f
4987,4987,,Boston Cream Cake 8 Inch 1 Layer,5.00,5.00,,1443,,1.0,,,,,,,,,,,,,,,5.00,CAKE BOSTON,,,,,,,,,,,600f24970a720f053500002f
4988,4988,,THOMAS PLAIN BAGL,5.79,5.79,,1445,,1.0,,,,,,,,,,,,,THOMAS',,5.79,THOMAS PLAIN BAGL,,,,,,,,,,,600f24970a720f053500002f
4989,4989,,LUC FRZN DSRT VAN,6.99,6.99,,1450,,1.0,,,,,,,,,,,,,,,6.99,LUC FRZN DSRT VAN,,,,,,,,,,,600f24970a720f053500002f
4990,4990,,MARIE CALLENDERS,6.99,6.99,,1451,,1.0,,,,,,,,MARIE CALLENDER'S POT PIE MULTI SERVE,,,,,MARIE CALLENDER'S,,6.99,MARIE CALLENDERS,,,,,,,,,,MARIE CALLENDER'S POT PIE MULTI SERVE,600f24970a720f053500002f
4991,4991,,MARIE CALLENDERS,6.99,6.99,,1452,,1.0,,,,,,,,MARIE CALLENDER'S POT PIE MULTI SERVE,,,,,MARIE CALLENDER'S,,6.99,MARIE CALLENDERS,,,,,,,,,,MARIE CALLENDER'S POT PIE MULTI SERVE,600f24970a720f053500002f
4992,4992,076840580750,Ben & Jerry's Chunky Monkey Non Dairy,5.99,5.99,,1453,,1.0,,,,,,,,BEN AND JERRYS ICE CREAM,,,,,BEN AND JERRYS,,5.99,B&J CHUNKY MONKEY,,,,,,,,,,BEN AND JERRYS ICE CREAM,600f24970a720f053500002f
4993,4993,011594404013,Hawaiian Onion Rings - Sweet Maui Flavored,1.49,1.49,,1454,,1.0,,,,,,,,,,,,,HAWAIIAN,,1.49,SIG HAWAIIAN SWT,,,,,,,,,,,600f24970a720f053500002f
4994,4994,,Boston Cream Cake 8 Inch 1 Layer,5.00,5.00,,1455,,1.0,,,,,,,,,,,,,,,5.00,CAKE BOSTON,,,,,,,,,,,600f24970a720f053500002f
4995,4995,,THOMAS PLAIN BAGL,5.79,5.79,,1456,,1.0,,,,,,,,,,,,,THOMAS',,5.79,THOMAS PLAIN BAGL,,,,,,,,,,,600f24970a720f053500002f
4996,4996,,90% Lean Ground Beef,6.30,6.30,,1457,,1.0,,,,,,,,,,,,,,,6.30,90% LEAN GR BF,,,,,,,,,,,600f24970a720f053500002f
4997,4997,,90% Lean Ground Beef,6.20,6.20,,1458,,1.0,,,,,,,,,,,,,,,6.20,90% LEAN GR BF,,,,,,,,,,,600f24970a720f053500002f
4998,4998,,90% Lean Ground Beef,6.35,6.35,,1459,,1.0,,,,,,,,,,,,,,,6.35,90% LEAN GR BF,,,,,,,,,,,600f24970a720f053500002f
4999,4999,,90% Lean Ground Beef,6.05,6.05,,1460,,1.0,,,,,,,,,,,,,,,6.05,90% LEAN GR BF,,,,,,,,,,,600f24970a720f053500002f
5000,5000,,JV CHEDDAR,79.84,79.84,,1461,,4.0,,,,,,,,,,,,,JOHNSONVILLE,OSCAR MAYER SAUSAGE LINK,79.84,JV CHEDDAR,,,,,,,,,,,600f24970a720f053500002f
5001,5001,,TF SUNFLOWER CRNCH,3.50,3.50,,1463,,1.0,,,,,,,,,,,,,TAYLOR FARMS,,3.50,TF SUNFLOWER CRNCH,,,,,,,,,,,600f24970a720f053500002f
5002,5002,4023,Flame Red Seedless Grapes,2.42,2.42,,1464,,1.0,,,,,,,,,,,,,,,2.42,WT RED SDLS GRAPES,,,,,,,,,,,600f24970a720f053500002f
5003,5003,4011,Yellow Bananas,0.80,0.80,,1465,,1.0,,,,,,,,,,,,,,,0.80,BANANAS YELLOW,,,,,,,,,,,600f24970a720f053500002f
5004,5004,,PF COOKIES,3.00,3.00,,1466,,1.0,,,,,,,,,,,,,PEPPERIDGE FARM,,3.00,PF COOKIES,,,,,,,,,,,600f24970a720f053500002f
5005,5005,,PEP FARM CCNT CKY,3.00,3.00,,1467,,1.0,,,,,,,,,,,,,PEPPERIDGE FARM,,3.00,PEP FARM CCNT CKY,,,,,,,,,,,600f24970a720f053500002f
5006,5006,,90% Lean Ground Beef,6.30,6.30,,1475,,1.0,,,,,,,,,,,,,,,6.30,90% LEAN GR BF,,,,,,,,,,,600f24970a720f053500002f
5007,5007,,90% Lean Ground Beef,6.20,6.20,,1477,,1.0,,,,,,,,,,,,,,,6.20,90% LEAN GR BF,,,,,,,,,,,600f24970a720f053500002f
5008,5008,,90% Lean Ground Beef,6.35,6.35,,1479,,1.0,,,,,,,,,,,,,,,6.35,90% LEAN GR BF,,,,,,,,,,,600f24970a720f053500002f
5009,5009,,90% Lean Ground Beef,6.05,6.05,,1481,,1.0,,,,,,,,,,,,,,,6.05,90% LEAN GR BF,,,,,,,,,,,600f24970a720f053500002f
5010,5010,,JV CHEDDAR,79.84,79.84,,1483,,4.0,,,,,,,,,,,,,JOHNSONVILLE,OSCAR MAYER SAUSAGE LINK,79.84,JV CHEDDAR,,,,,,,,,,,600f24970a720f053500002f
5011,5011,,TF SUNFLOWER CRNCH,3.50,3.50,,1486,,1.0,,,,,,,,,,,,,TAYLOR FARMS,,3.50,TF SUNFLOWER CRNCH,,,,,,,,,,,600f24970a720f053500002f
5012,5012,4023,Flame Red Seedless Grapes,2.42,2.42,,1488,,1.0,,,,,,,,,,,,,,,2.42,WT RED SDLS GRAPES,,,,,,,,,,,600f24970a720f053500002f
5013,5013,4011,Yellow Bananas,0.80,0.80,,1490,,1.0,,,,,,,,,,,,,,,0.80,BANANAS YELLOW,,,,,,,,,,,600f24970a720f053500002f
5014,5014,,PF COOKIES,3.00,3.00,,1492,,1.0,,,,,,,,,,,,,PEPPERIDGE FARM,,3.00,PF COOKIES,,,,,,,,,,,600f24970a720f053500002f
5015,5015,,PEP FARM CCNT CKY,3.00,3.00,,1494,,1.0,,,,,,,,,,,,,PEPPERIDGE FARM,,3.00,PEP FARM CCNT CKY,,,,,,,,,,,600f24970a720f053500002f
5016,5016,,Sparkling Peach,5.00,5.00,,1496,,2.0,,,,,,,,,,,,,,,5.00,SPARKLING,,,,,,,,,,,600f24970a720f053500002f
5017,5017,,GRAPE RASP,245.00,245.00,,1499,,14.0,,,,,,,,,,,,,,,245.00,GRAPE RASP,,,,,,,,,,,600f24970a720f053500002f
5018,5018,,SIG PASTA SHELL SM,1.25,1.25,,1502,,1.0,,,,,,,,,,,,,,,1.25,SIG PASTA SHELL SM,,,,,,,,,,,600f24970a720f053500002f
5019,5019,,SIG VNGRTT,9.96,9.96,,1504,,2.0,,,,,,,,,,,,,,,9.96,SIG VNGRTT,,,,,,,,,,,600f24970a720f053500002f
5020,5020,,SIG PASTA,10.00,10.00,,1507,,2.0,,,,,,,,,,,,,,,10.00,SIG PASTA,,,,,,,,,,,600f24970a720f053500002f
5021,5021,,SIG SHELL,20.00,20.00,,1510,,4.0,,,,,,,,,,,,,,,20.00,SIG SHELL,,,,,,,,,,,600f24970a720f053500002f
5022,5022,,SIG PASTA,11.25,11.25,,1513,,3.0,,,,,,,,,,,,,,,11.25,SIG PASTA,,,,,,,,,,,600f24970a720f053500002f
5023,5023,,CHEEZ IT C,25.16,25.16,,1516,,2.0,,,,,,,,,,,,,CHEEZ-IT,,25.16,CHEEZ IT C,,,,,,,,,,,600f24970a720f053500002f
5024,5024,041129411506,Classico Pasta Sauce - Light Asiago Romano Alfredo,3.49,3.49,,1519,,1.0,,,,,,,,CLASSICO SAUCE,,,,,CLASSICO,,3.49,CLASSICO ALFRD ROM,,,,,,,,,,CLASSICO SAUCE,600f24970a720f053500002f
5025,5025,,CLASSICO PSTA SCE,3.49,3.49,,1521,,1.0,,,,,,,,CLASSICO SAUCE,,,,,CLASSICO,,3.49,CLASSICO PSTA SCE,,,,,,,,,,CLASSICO SAUCE,600f24970a720f053500002f
5026,5026,,NBC CRCKR,15.96,15.96,,1523,,2.0,,,,,,,,,,,,,NABISCO,,15.96,NBC CRCKR,,,,,,,,,,,600f24970a720f053500002f
5027,5027,044000034030,Nabisco Oreo Double Stuf Sandwich Cookies - Chocolate,3.99,3.99,,1526,,1.0,,,,,,,,,,,,,OREO,,3.99,NBC OREO CKY REG,,,,,,,,,,,600f24970a720f053500002f
5028,5028,044000039905,Nabisco Soccer Ritz Crackers,3.99,3.99,,1528,,1.0,,,,,,,,,,,,,RITZ,,3.99,NABISCO RITZ CRISP,,,,,,,,,,,600f24970a720f053500002f
5029,5029,044000051051,RITZ Nabisco Sour Cream & Onion Toasted Chips,3.99,3.99,,1530,,1.0,,,,,,,,,,,,,RITZ TOASTED CHIPS,ATHENOS PITA CHIPS,3.99,NBC RITZ TSTD CHPS,,,,,,,,,,,600f24970a720f053500002f
5030,5030,048001154049,Knorr Homestyle Stock Beef Beef Concentrated Broth,6.76,6.76,,1532,,2.0,,,,,,,,KNORR RECIPE MIXES,,,,,KNORR,,6.76,KNORR BF B,,,,,,,,,,KNORR RECIPE MIXES,600f24970a720f053500002f
5031,5031,071100006681,Hidden Valley Original Ranch Dressing,5.49,5.49,,1535,,1.0,,,,,,,,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,,,,,HIDDEN VALLEY,,5.49,HVR DRESSING,,,,,,,,,,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,600f24970a720f053500002f
5032,5032,071142004089,"Arrowhead Mountain Spring Water, 16.9 Fl Oz, 32 Count",3.99,3.99,,1537,,1.0,,,,,,,,,,,,,ARROWHEAD,CAPRI SUN ROARIN' WATERS BEVERAGE DRINK,3.99,ARROWHEAD WATER,,,,,,,,,,,600f24970a720f053500002f
5033,5033,,Kettle Corn,35.91,35.91,,1539,,3.0,,,,,,,,,,,,,,,35.91,KETTLE COR,,,,,,,,,,,600f24970a720f053500002f
5034,5034,021000065127,Kraft Indulgence Creamy Blue Cheese Dressing,5.29,5.29,,1542,,1.0,,,,,,,,KRAFT DRESSING - INDULGENCE,,,,,KRAFT,,5.29,KRAFT CRM CHS WHPD,,,,,,,,,,KRAFT DRESSING - INDULGENCE,600f24970a720f053500002f
5035,5035,,LUC EGGS LARGE AA,3.49,3.49,,1544,,1.0,,,,,,,,,,,,,,,3.49,LUC EGGS LARGE AA,,,,,,,,,,,600f24970a720f053500002f
5036,5036,,LUC CHESE MED CHED,7.99,7.99,,1546,,1.0,,,,,,,,,,,,,CHEESE,,7.99,LUC CHESE MED CHED,,,,,,,,,,,600f24970a720f053500002f
5037,5037,,LUC PARMSAN CEEESE,3.19,3.19,,1548,,1.0,,,,,,,,,,,,,,,3.19,LUC PARMSAN CEEESE,,,,,,,,,,,600f24970a720f053500002f
5038,5038,044700098752,Oscar Mayer Lunchables Mexican Style Chicken Tacos with Tortillas Cheese Shreds & Churro Cookies,7.99,7.99,,1550,,1.0,,,,,,,,LUNCHABLES LUNCH COMBINATIONS - TRAY,,,,,LUNCHABLES,,7.99,LUC CHESE MEXICAN,,,,,,,,,,LUNCHABLES LUNCH COMBINATIONS - TRAY,600f24970a720f053500002f
5039,5039,,LUC MILK 1,11.96,11.96,,1552,,2.0,,,,,,,,,,,,,,,11.96,LUC MILK 1,,,,,,,,,,,600f24970a720f053500002f
5040,5040,,2% Reduced Fat Milk,2.84,2.84,,1555,,1.0,,,,,,,,,,,,,,,2.84,LUCERNE MILK 2% RF,,,,,,,,,,,600f24970a720f053500002f
5041,5041,,SIG FRIES,11.96,11.96,,1557,,2.0,,,,,,,,,,,,,,,11.96,SIG FRIES,,,,,,,,,,,600f24970a720f053500002f
5042,5042,,EDWARDS PIE PREMIU,11.49,11.49,,1560,,1.0,,,,,,,,,,,,,EDWARDS,,11.49,EDWARDS PIE PREMIU,,,,,,,,,,,600f24970a720f053500002f
5043,5043,,NSTLE TOLL HOUSE,3.50,3.50,,1562,,1.0,,,,,,,,,,,,,TOLL HOUSE,BAKER'S CHOCOLATE,3.50,NSTLE TOLL HOUSE,,,,,,,,,,,600f24970a720f053500002f
5044,5044,,NESTLE CHC,14.00,14.00,,1564,,2.0,,,,,,,,,,,,,NESTLE,,14.00,NESTLE CHC,,,,,,,,,,,600f24970a720f053500002f
5045,5045,050000274444,Nestle Chocolate Chip Cookie Dough,3.50,3.50,,1567,,1.0,,,,,,,,,,,,,NESTLE,,3.50,NSTLE CHOC CHIP PN,,,,,,,,,,,600f24970a720f053500002f
5046,5046,,SEL BUNS,11.45,11.45,,1569,,5.0,,,,,,,,,,,,,SCHWEBEL'S,,11.45,SEL BUNS,,,,,,,,,,,600f24970a720f053500002f
5047,5047,,Apple Turnovers,4.49,4.49,,1572,,1.0,,,,,,,,,,,,,,,4.49,TURNOVER APPLE 4CT,,,,,,,,,,,600f24970a720f053500002f
5048,5048,,THOMAS CINN RSN BR,4.99,4.99,,1574,,1.0,,,,,,,,,,,,,,,4.99,THOMAS CINN RSN BR,,,,,,,,,,,600f24970a720f053500002f
5049,5049,072220001808,Franz Family Bakeries Hamburger Buns,2.99,2.99,,1576,,1.0,,,,,,,,,,,,,FRANZ,,2.99,FRANZ HMBGR BUNS,,,,,,,,,,,600f24970a720f053500002f
5050,5050,,Hot Dog Buns,2.99,2.99,,1578,,1.0,,,,,,,,,,,,,,,2.99,HOT DOG BUNS,,,,,,,,,,,600f24970a720f053500002f
5051,5051,,USDA Choice Boneless Beef Loin Tri Tip Steak,16.14,16.14,,1580,,1.0,,,,,,,,,,,,,,,16.14,BF LOIN TIP STK,,,,,,,,,,,600f24970a720f053500002f
5052,5052,,USDA Choice Boneless Beef Loin Tri Tip Steak,16.62,16.62,,1582,,1.0,,,,,,,,,,,,,,,16.62,BF TRI TIP STK,,,,,,,,,,,600f24970a720f053500002f
5053,5053,,BF TRI TIP STK,14.74,14.74,,1584,,1.0,,,,,,,,,,,,,,,14.74,BF TRI TIP STK,,,,,,,,,,,600f24970a720f053500002f
5054,5054,,80% GR BF 20% FAT,9.08,9.08,,1586,,1.0,,,,,,,,,,,,,,,9.08,80% GR BF 20% FAT,,,,,,,,,,,600f24970a720f053500002f
5055,5055,,Pork Loin Center Rib Chops,9.28,9.28,,1588,,1.0,,,,,,,,,,,,,,,9.28,PK LN RIB CHOP CLB,,,,,,,,,,,600f24970a720f053500002f
5056,5056,,Assorted Pork Loin Chops,6.85,6.85,,1590,,1.0,,,,,,,,,,,,,,,6.85,PK CHOPS ASTD,,,,,,,,,,,600f24970a720f053500002f
5057,5057,,FARMS SAUSAGE,17.50,17.50,,1592,,5.0,,,,,,,,,,,,,,,17.50,FARMS SAUSAGE,,,,,,,,,,,600f24970a720f053500002f
5058,5058,,FF CHKN ST,31.96,31.96,,1595,,2.0,,,,,,,,,,,,,,,31.96,FF CHKN ST,,,,,,,,,,,600f24970a720f053500002f
5059,5059,,JD SAUSAGE,95.84,95.84,,1598,,4.0,,,,,,,,,,,,,JIMMY DEAN,OSCAR MAYER SAUSAGE LINK,95.84,JD SAUSAGE,,,,,,,,,,,600f24970a720f053500002f
5060,5060,,Chicken Broth,31.96,31.96,,1601,,2.0,,,,,,,,,,,,,,,31.96,KOCH CKN B,,,,,,,,,,,600f24970a720f053500002f
5061,5061,,PORK SAUSAGE ROLL,5.99,5.99,,1604,,1.0,,,,,,,,,,,,,,,5.99,PORK SAUSAGE ROLL,,,,,,,,,,,600f24970a720f053500002f
5062,5062,,Pork Sausage,5.99,5.99,,1606,,1.0,,,,,,,,,,,,,,,5.99,PORK SAUSAGE RULL,,,,,,,,,,,600f24970a720f053500002f
5063,5063,,SIG CLAMSHELL50/50,4.99,4.99,,1608,,1.0,,,,,,,,,,,,,,,4.99,SIG CLAMSHELL50/50,,,,,,,,,,,600f24970a720f053500002f
5064,5064,,Romaine Hearts,2.99,2.99,,1610,,1.0,,,,,,,,,,,,,,,2.99,ROMAINE HEARTS 3CT,,,,,,,,,,,600f24970a720f053500002f
5065,5065,,Roasted Salted Mixed Nuts,2.99,2.99,,1612,,1.0,,,,,,,,,,,,,,,2.99,RSTD & SALTED NUTS,,,,,,,,,,,600f24970a720f053500002f
5066,5066,4061,Iceberg Lettuce,1.49,1.49,,1614,,1.0,,,,,,,,,,,,,,,1.49,ICEBERG LETTUCE,,,,,,,,,,,600f24970a720f053500002f
5067,5067,,Yellow Bell Pepper,15.00,15.00,,1616,,3.0,,,,,,,,,,,,,,,15.00,YELLOW BEL,,,,,,,,,,,600f24970a720f053500002f
5068,5068,,Strawberries,7.98,7.98,,1619,,2.0,,,,,,,,,,,,,,,7.98,STRAWBERRI,,,,,,,,,,,600f24970a720f053500002f
5069,5069,071840205009,Marie's Coleslaw Dressing,14.00,14.00,,1622,,2.0,,,,,,,,,,,,,MARIE'S,,14.00,MARIES COL,,,,,,,,,,,600f24970a720f053500002f
5070,5070,077661137833,Litehouse Sweet Onion With Dijon Dressing & Marinade,3.99,3.99,,1625,,1.0,,,,,,,,,,,,,LITEHOUSE,,3.99,LITEHSE SWT ON DRS,,,,,,,,,,,600f24970a720f053500002f
